variant,alpha,model,W_synth,W_truth,W_L,W_U,W_width,covered,k_L,k_U
conformal_only,0.05,gpt-5.5-xhigh-text,0.5301563270416132,0.5451811995568919,0.5118991837836387,0.549273058563829,0.037373874780190275,True,1,73
conformal_only,0.1,gpt-5.5-xhigh-text,0.5301563270416132,0.5451811995568919,0.513350592061393,0.54619900672575,0.03284841466435695,True,3,71
conformal_only,0.15,gpt-5.5-xhigh-text,0.5301563270416132,0.5451811995568919,0.515412272169991,0.5440402620277962,0.028627989857805236,False,5,69
conformal_only,0.2,gpt-5.5-xhigh-text,0.5301563270416132,0.5451811995568919,0.5185970564850759,0.5407820936964914,0.022185037211415515,False,7,67
conformal_only,0.3,gpt-5.5-xhigh-text,0.5301563270416132,0.5451811995568919,0.5197411250820787,0.5384604099055609,0.018719284823482174,False,11,63
conformal_only,0.4,gpt-5.5-xhigh-text,0.5301563270416132,0.5451811995568919,0.5220405404774038,0.5357289334562486,0.013688392978844832,False,14,60
conformal_only,0.5,gpt-5.5-xhigh-text,0.5301563270416132,0.5451811995568919,0.5228058910699797,0.5350874720419682,0.012281580971988504,False,18,56
conformal_only,0.7,gpt-5.5-xhigh-text,0.5301563270416132,0.5451811995568919,0.5240431402427036,0.5341568521103467,0.010113711867643094,False,25,49
conformal_only,0.9,gpt-5.5-xhigh-text,0.5301563270416132,0.5451811995568919,0.5282541817382205,0.530950187731249,0.0026960059930285496,False,33,41
conformal_only,0.05,grok-4-1-fast-non-reasoning,0.4463055318263676,0.4408376963350785,0.4275613448711398,0.4649192467616531,0.0373579018905133,True,1,73
conformal_only,0.1,grok-4-1-fast-non-reasoning,0.4463055318263676,0.4408376963350785,0.42998018272413313,0.46186343127804647,0.031883248553913335,True,3,71
conformal_only,0.15,grok-4-1-fast-non-reasoning,0.4463055318263676,0.4408376963350785,0.4323287553793702,0.4606546217020965,0.028325866322726267,True,5,69
conformal_only,0.2,grok-4-1-fast-non-reasoning,0.4463055318263676,0.4408376963350785,0.43456230022832304,0.45845105520896395,0.023888754980640914,True,7,67
conformal_only,0.3,grok-4-1-fast-non-reasoning,0.4463055318263676,0.4408376963350785,0.435842787994642,0.45486771979603535,0.019024931801393363,True,11,63
conformal_only,0.4,grok-4-1-fast-non-reasoning,0.4463055318263676,0.4408376963350785,0.4384258491811253,0.4517644930861492,0.013338643905023873,True,14,60
conformal_only,0.5,grok-4-1-fast-non-reasoning,0.4463055318263676,0.4408376963350785,0.4387330375785703,0.4513804851379304,0.012647447559360092,True,18,56
conformal_only,0.7,grok-4-1-fast-non-reasoning,0.4463055318263676,0.4408376963350785,0.44022164439368566,0.44989720780864806,0.009675563414962396,True,25,49
conformal_only,0.9,grok-4-1-fast-non-reasoning,0.4463055318263676,0.4408376963350785,0.44417258193779374,0.4471122501649636,0.002939668227169845,False,33,41
conformal_only,0.05,grok-4.1,0.48047467993644266,0.4966009517335146,0.4619879203112115,0.4992992546098389,0.03731133429862743,True,1,73
conformal_only,0.1,grok-4.1,0.48047467993644266,0.4966009517335146,0.4641170620985986,0.4956468477911868,0.031529785692588186,False,3,71
conformal_only,0.15,grok-4.1,0.48047467993644266,0.4966009517335146,0.46717582354216325,0.4944753177413188,0.02729949419915556,False,5,69
conformal_only,0.2,grok-4.1,0.48047467993644266,0.4966009517335146,0.4688866092497829,0.49169843981855527,0.02281183056877234,False,7,67
conformal_only,0.3,grok-4.1,0.48047467993644266,0.4966009517335146,0.470315046324655,0.48879553884296245,0.018480492518307468,False,11,63
conformal_only,0.4,grok-4.1,0.48047467993644266,0.4966009517335146,0.4727406820740883,0.4866612623362384,0.013920580262150095,False,14,60
conformal_only,0.5,grok-4.1,0.48047467993644266,0.4966009517335146,0.4734027753233751,0.4857367899961774,0.012334014672802318,False,18,56
conformal_only,0.7,grok-4.1,0.48047467993644266,0.4966009517335146,0.4748800033455037,0.4841641091612741,0.009284105815770438,False,25,49
conformal_only,0.9,grok-4.1,0.48047467993644266,0.4966009517335146,0.4778795091285524,0.48081170441060817,0.0029321952820557384,False,33,41
conformal_only,0.05,grok-4.1-thinking,0.4740592725246683,0.48752890650809383,0.4557634277077854,0.4920589179151832,0.03629549020739781,True,1,73
conformal_only,0.1,grok-4.1-thinking,0.4740592725246683,0.48752890650809383,0.45920377862961503,0.48960379118650876,0.03040001255689373,True,3,71
conformal_only,0.15,grok-4.1-thinking,0.4740592725246683,0.48752890650809383,0.460332037140234,0.48825638536555377,0.02792434822531975,True,5,69
conformal_only,0.2,grok-4.1-thinking,0.4740592725246683,0.48752890650809383,0.46080134918792043,0.48398578754551796,0.023184438357597537,False,7,67
conformal_only,0.3,grok-4.1-thinking,0.4740592725246683,0.48752890650809383,0.46518154515495636,0.4824425195550177,0.017260974400061357,False,11,63
conformal_only,0.4,grok-4.1-thinking,0.4740592725246683,0.48752890650809383,0.46602061291563995,0.4798875350141936,0.013866922098553669,False,14,60
conformal_only,0.5,grok-4.1-thinking,0.4740592725246683,0.48752890650809383,0.46664012907157826,0.4788371815265147,0.012197052454936463,False,18,56
conformal_only,0.7,grok-4.1-thinking,0.4740592725246683,0.48752890650809383,0.4683518617875051,0.4777266150827853,0.009374753295280203,False,25,49
conformal_only,0.9,grok-4.1-thinking,0.4740592725246683,0.48752890650809383,0.47166053057726964,0.4746783104748078,0.003017779897538153,False,33,41
conformal_only,0.05,grok-4.20-beta-0309-reasoning,0.5209632967352448,0.5229626529971755,0.5032196419496169,0.5397521438808844,0.03653250193126756,True,1,73
conformal_only,0.1,grok-4.20-beta-0309-reasoning,0.5209632967352448,0.5229626529971755,0.5048796873946548,0.5361117633978326,0.03123207600317779,True,3,71
conformal_only,0.15,grok-4.20-beta-0309-reasoning,0.5209632967352448,0.5229626529971755,0.5076396139650672,0.5352702839760268,0.027630670010959646,True,5,69
conformal_only,0.2,grok-4.20-beta-0309-reasoning,0.5209632967352448,0.5229626529971755,0.5094656909673061,0.5329820704175712,0.02351637945026508,True,7,67
conformal_only,0.3,grok-4.20-beta-0309-reasoning,0.5209632967352448,0.5229626529971755,0.5117492083713528,0.529477058897113,0.017727850525760203,True,11,63
conformal_only,0.4,grok-4.20-beta-0309-reasoning,0.5209632967352448,0.5229626529971755,0.5129303329768455,0.5271551783578717,0.014224845381026197,True,14,60
conformal_only,0.5,grok-4.20-beta-0309-reasoning,0.5209632967352448,0.5229626529971755,0.5136541893034696,0.526255889302708,0.012601699999238325,True,18,56
conformal_only,0.7,grok-4.20-beta-0309-reasoning,0.5209632967352448,0.5229626529971755,0.5152339958982068,0.5255358195010015,0.010301823602794635,True,25,49
conformal_only,0.9,grok-4.20-beta-0309-reasoning,0.5209632967352448,0.5229626529971755,0.5185423313716029,0.5214760062438285,0.0029336748722256223,False,33,41
conformal_only,0.05,grok-4.20-multi-agent-beta-0309,0.5196787874394969,0.5144668400520156,0.5020915587504069,0.5380439518278368,0.03595239307742992,True,1,73
conformal_only,0.1,grok-4.20-multi-agent-beta-0309,0.5196787874394969,0.5144668400520156,0.5031809609992831,0.5342137475064215,0.031032786507138366,True,3,71
conformal_only,0.15,grok-4.20-multi-agent-beta-0309,0.5196787874394969,0.5144668400520156,0.5048445796539057,0.533580093208729,0.02873551355482329,True,5,69
conformal_only,0.2,grok-4.20-multi-agent-beta-0309,0.5196787874394969,0.5144668400520156,0.5074620874265289,0.5312483236807376,0.023786236254208726,True,7,67
conformal_only,0.3,grok-4.20-multi-agent-beta-0309,0.5196787874394969,0.5144668400520156,0.5094276903701279,0.5283487335867253,0.018921043216597377,True,11,63
conformal_only,0.4,grok-4.20-multi-agent-beta-0309,0.5196787874394969,0.5144668400520156,0.510938980787871,0.5265971127533204,0.015658131965449407,True,14,60
conformal_only,0.5,grok-4.20-multi-agent-beta-0309,0.5196787874394969,0.5144668400520156,0.5119503404271875,0.5252118602707352,0.013261519843547731,True,18,56
conformal_only,0.7,grok-4.20-multi-agent-beta-0309,0.5196787874394969,0.5144668400520156,0.5139684096925666,0.5231401503372984,0.009171740644731807,True,25,49
conformal_only,0.9,grok-4.20-multi-agent-beta-0309,0.5196787874394969,0.5144668400520156,0.5179413258290377,0.5201995208038418,0.002258194974804062,False,33,41
conformal_only,0.05,grok-4.3-text,0.4638242122464618,0.4601354872329338,0.4451360980932563,0.48213388736039314,0.036997789267136816,True,1,73
conformal_only,0.1,grok-4.3-text,0.4638242122464618,0.4601354872329338,0.44651408983661833,0.4789247441916205,0.03241065435500218,True,3,71
conformal_only,0.15,grok-4.3-text,0.4638242122464618,0.4601354872329338,0.44943502683365927,0.4780563516616666,0.028621324828007333,True,5,69
conformal_only,0.2,grok-4.3-text,0.4638242122464618,0.4601354872329338,0.45196024236938326,0.47690716398771943,0.02494692161833617,True,7,67
conformal_only,0.3,grok-4.3-text,0.4638242122464618,0.4601354872329338,0.4541681778996535,0.4723904034624144,0.018222225562760874,True,11,63
conformal_only,0.4,grok-4.3-text,0.4638242122464618,0.4601354872329338,0.45526399100575665,0.47034830703358227,0.015084316027825617,True,14,60
conformal_only,0.5,grok-4.3-text,0.4638242122464618,0.4601354872329338,0.45602857489906123,0.46900370762786336,0.01297513272880213,True,18,56
conformal_only,0.7,grok-4.3-text,0.4638242122464618,0.4601354872329338,0.45732547653373534,0.4680296881778433,0.010704211644107953,True,25,49
conformal_only,0.9,grok-4.3-text,0.4638242122464618,0.4601354872329338,0.46134433252501533,0.4648907288475007,0.003546396322485379,False,33,41
conformal_only,0.05,model-63,0.5756819039051089,0.5801152122893108,0.5570546135083102,0.5943170370077586,0.037262423499448416,True,1,73
conformal_only,0.1,model-63,0.5756819039051089,0.5801152122893108,0.5599470876527364,0.5908908555985153,0.03094376794577891,True,3,71
conformal_only,0.15,model-63,0.5756819039051089,0.5801152122893108,0.5617359568722158,0.5896953768493318,0.02795941997711604,True,5,69
conformal_only,0.2,model-63,0.5756819039051089,0.5801152122893108,0.5643310997371794,0.587360602107014,0.023029502369834587,True,7,67
conformal_only,0.3,model-63,0.5756819039051089,0.5801152122893108,0.56520485382148,0.5836735659303075,0.0184687121088275,True,11,63
conformal_only,0.4,model-63,0.5756819039051089,0.5801152122893108,0.5673925978394444,0.5816392772137591,0.014246679374314675,True,14,60
conformal_only,0.5,model-63,0.5756819039051089,0.5801152122893108,0.568299466580144,0.5812065647329041,0.012907098152760144,True,18,56
conformal_only,0.7,model-63,0.5756819039051089,0.5801152122893108,0.5695188472138354,0.5794724730922463,0.009953625878410866,False,25,49
conformal_only,0.9,model-63,0.5756819039051089,0.5801152122893108,0.5732432040246113,0.5759976813257343,0.002754477301122993,False,33,41
conformal_only,0.05,model-37,0.5631377767043126,0.5629637712789175,0.5448496998861619,0.5822281786443925,0.03737847875823053,True,1,73
conformal_only,0.1,model-37,0.5631377767043126,0.5629637712789175,0.5469706754385035,0.5788188693117897,0.03184819387328619,True,3,71
conformal_only,0.15,model-37,0.5631377767043126,0.5629637712789175,0.5490032733295026,0.577030298026616,0.02802702469711338,True,5,69
conformal_only,0.2,model-37,0.5631377767043126,0.5629637712789175,0.5515904793318417,0.575067084080874,0.023476604749032348,True,7,67
conformal_only,0.3,model-37,0.5631377767043126,0.5629637712789175,0.5528042397143869,0.5717191412009296,0.018914901486542735,True,11,63
conformal_only,0.4,model-37,0.5631377767043126,0.5629637712789175,0.5550844581547268,0.5688613604247643,0.013776902270037472,True,14,60
conformal_only,0.5,model-37,0.5631377767043126,0.5629637712789175,0.5554843670445107,0.5676307428054369,0.012146375760926253,True,18,56
conformal_only,0.7,model-37,0.5631377767043126,0.5629637712789175,0.5573293598315328,0.566956235560199,0.009626875728666273,True,25,49
conformal_only,0.9,model-37,0.5631377767043126,0.5629637712789175,0.56069064528043,0.5638790093675875,0.0031883640871575025,True,33,41
conformal_only,0.05,model-15,0.5666478181214547,0.5754525116941225,0.5481374688871252,0.584949389086643,0.036811920199517734,True,1,73
conformal_only,0.1,model-15,0.5666478181214547,0.5754525116941225,0.5505351444702108,0.5819024953266011,0.03136735085639031,True,3,71
conformal_only,0.15,model-15,0.5666478181214547,0.5754525116941225,0.5528829722217757,0.5812373074274584,0.028354335205682646,True,5,69
conformal_only,0.2,model-15,0.5666478181214547,0.5754525116941225,0.5548953895163912,0.5791072013785359,0.024211811862144716,True,7,67
conformal_only,0.3,model-15,0.5666478181214547,0.5754525116941225,0.5568863888198813,0.5748316908832397,0.017945302063358426,False,11,63
conformal_only,0.4,model-15,0.5666478181214547,0.5754525116941225,0.5583649643414188,0.5723708975218729,0.014005933180454067,False,14,60
conformal_only,0.5,model-15,0.5666478181214547,0.5754525116941225,0.5594679344309531,0.5714784420103641,0.012010507579411023,False,18,56
conformal_only,0.7,model-15,0.5666478181214547,0.5754525116941225,0.5611602029151778,0.5708063632054039,0.009646160290226136,False,25,49
conformal_only,0.9,model-15,0.5666478181214547,0.5754525116941225,0.5646532546896522,0.5666901198658747,0.00203686517622248,False,33,41
conformal_only,0.05,kimi-k2-thinking-turbo,0.4701406291332337,0.4647399925177703,0.45123854595358753,0.4888333408740191,0.03759479492043155,True,1,73
conformal_only,0.1,kimi-k2-thinking-turbo,0.4701406291332337,0.4647399925177703,0.4536134382812933,0.4856609137106725,0.03204747542937919,True,3,71
conformal_only,0.15,kimi-k2-thinking-turbo,0.4701406291332337,0.4647399925177703,0.4554836590717345,0.4841918925522679,0.02870823348053342,True,5,69
conformal_only,0.2,kimi-k2-thinking-turbo,0.4701406291332337,0.4647399925177703,0.45824354703826375,0.4821537756103875,0.02391022857212377,True,7,67
conformal_only,0.3,kimi-k2-thinking-turbo,0.4701406291332337,0.4647399925177703,0.4594951891982585,0.47901006476948105,0.019514875571222556,True,11,63
conformal_only,0.4,kimi-k2-thinking-turbo,0.4701406291332337,0.4647399925177703,0.4620325470187271,0.47665684215911974,0.014624295140392651,True,14,60
conformal_only,0.5,kimi-k2-thinking-turbo,0.4701406291332337,0.4647399925177703,0.4630641412246893,0.4747136979160188,0.011649556691329499,True,18,56
conformal_only,0.7,kimi-k2-thinking-turbo,0.4701406291332337,0.4647399925177703,0.46438618745580745,0.4740446957046542,0.009658508248846731,True,25,49
conformal_only,0.9,kimi-k2-thinking-turbo,0.4701406291332337,0.4647399925177703,0.4679210571192421,0.4715839455981373,0.003662888478895232,False,33,41
conformal_only,0.05,kimi-k2.5-instant-20260302,0.5114065542766604,0.5137191319531055,0.49320032839375433,0.5295278482843802,0.036327519890625826,True,1,73
conformal_only,0.1,kimi-k2.5-instant-20260302,0.5114065542766604,0.5137191319531055,0.49518244770793834,0.526902792021282,0.03172034431334364,True,3,71
conformal_only,0.15,kimi-k2.5-instant-20260302,0.5114065542766604,0.5137191319531055,0.4970844862948539,0.5259392493802026,0.028854763085348734,True,5,69
conformal_only,0.2,kimi-k2.5-instant-20260302,0.5114065542766604,0.5137191319531055,0.4982389384010384,0.5238945810824123,0.02565564268137388,True,7,67
conformal_only,0.3,kimi-k2.5-instant-20260302,0.5114065542766604,0.5137191319531055,0.5008372688997128,0.5198356558390513,0.01899838693933853,True,11,63
conformal_only,0.4,kimi-k2.5-instant-20260302,0.5114065542766604,0.5137191319531055,0.5037319609576509,0.5177288112488193,0.013996850291168372,True,14,60
conformal_only,0.5,kimi-k2.5-instant-20260302,0.5114065542766604,0.5137191319531055,0.5040950579183995,0.5167993155548313,0.012704257636431793,True,18,56
conformal_only,0.7,kimi-k2.5-instant-20260302,0.5114065542766604,0.5137191319531055,0.5053719300234554,0.515238202853102,0.009866272829646583,True,25,49
conformal_only,0.9,kimi-k2.5-instant-20260302,0.5114065542766604,0.5137191319531055,0.5092379687495505,0.5118977834197692,0.0026598146702186964,False,33,41
conformal_only,0.05,kimi-k2.5-text,0.512283105266126,0.5163084228942765,0.49449687708230594,0.5306962280981047,0.03619935101579874,True,1,73
conformal_only,0.1,kimi-k2.5-text,0.512283105266126,0.5163084228942765,0.49616740071721116,0.5281491525884106,0.03198175187119939,True,3,71
conformal_only,0.15,kimi-k2.5-text,0.512283105266126,0.5163084228942765,0.4981514603469389,0.5261230774331517,0.027971617086212763,True,5,69
conformal_only,0.2,kimi-k2.5-text,0.512283105266126,0.5163084228942765,0.5012467130027375,0.5239646417838189,0.022717928781081365,True,7,67
conformal_only,0.3,kimi-k2.5-text,0.512283105266126,0.5163084228942765,0.5026675209021572,0.5209756631126125,0.01830814221045529,True,11,63
conformal_only,0.4,kimi-k2.5-text,0.512283105266126,0.5163084228942765,0.5043140926356,0.5188550160583313,0.014540923422731278,True,14,60
conformal_only,0.5,kimi-k2.5-text,0.512283105266126,0.5163084228942765,0.504886723345908,0.5171145568745791,0.012227833528671073,True,18,56
conformal_only,0.7,kimi-k2.5-text,0.512283105266126,0.5163084228942765,0.5068322191769158,0.5159847502104226,0.009152531033506772,False,25,49
conformal_only,0.9,kimi-k2.5-text,0.512283105266126,0.5163084228942765,0.5098868249462687,0.5126488870978503,0.00276206215158159,False,33,41
conformal_only,0.05,kimi-k2.6-text,0.5278672071643065,0.5222162015713898,0.5085186078401636,0.5462871936345607,0.037768585794397125,True,1,73
conformal_only,0.1,kimi-k2.6-text,0.5278672071643065,0.5222162015713898,0.510984865689502,0.5437180275123243,0.032733161822822376,True,3,71
conformal_only,0.15,kimi-k2.6-text,0.5278672071643065,0.5222162015713898,0.5138515756671752,0.5418551690882868,0.028003593421111583,True,5,69
conformal_only,0.2,kimi-k2.6-text,0.5278672071643065,0.5222162015713898,0.5153450716484569,0.5402038167316725,0.024858745083215616,True,7,67
conformal_only,0.3,kimi-k2.6-text,0.5278672071643065,0.5222162015713898,0.5179042950317486,0.5362692185625696,0.018364923530820976,True,11,63
conformal_only,0.4,kimi-k2.6-text,0.5278672071643065,0.5222162015713898,0.519138112951442,0.5348163051280669,0.015678192176624917,True,14,60
conformal_only,0.5,kimi-k2.6-text,0.5278672071643065,0.5222162015713898,0.5200735669042031,0.5330934010915243,0.013019834187321111,True,18,56
conformal_only,0.7,kimi-k2.6-text,0.5278672071643065,0.5222162015713898,0.5218497963395712,0.531520020883101,0.009670224543529837,True,25,49
conformal_only,0.9,kimi-k2.6-text,0.5278672071643065,0.5222162015713898,0.525939619230982,0.5287186076123742,0.0027789883813922334,False,33,41
conformal_only,0.05,model-22,0.5529616485776857,0.5567980513728964,0.5344016951593714,0.5719423388953564,0.03754064373598498,True,1,73
conformal_only,0.1,model-22,0.5529616485776857,0.5567980513728964,0.5376213463046529,0.5685119915356303,0.030890645230977398,True,3,71
conformal_only,0.15,model-22,0.5529616485776857,0.5567980513728964,0.5380353014492261,0.567678039228671,0.029642737779444928,True,5,69
conformal_only,0.2,model-22,0.5529616485776857,0.5567980513728964,0.5404229190861005,0.5655006231345338,0.025077704048433236,True,7,67
conformal_only,0.3,model-22,0.5529616485776857,0.5567980513728964,0.5430830132353698,0.5613595728709948,0.018276559635625023,True,11,63
conformal_only,0.4,model-22,0.5529616485776857,0.5567980513728964,0.5449537269303042,0.55901404379586,0.014060316865555755,True,14,60
conformal_only,0.5,model-22,0.5529616485776857,0.5567980513728964,0.5451604595311408,0.5582938395075492,0.0131333799764084,True,18,56
conformal_only,0.7,model-22,0.5529616485776857,0.5567980513728964,0.5473045172948897,0.5566864404432275,0.009381923148337745,False,25,49
conformal_only,0.9,model-22,0.5529616485776857,0.5567980513728964,0.5509831519735966,0.5533320023048668,0.0023488503312701914,False,33,41
conformal_only,0.05,model-01,0.529492208013838,0.5255226868327402,0.510201006871565,0.5478172092749327,0.037616202403367716,True,1,73
conformal_only,0.1,model-01,0.529492208013838,0.5255226868327402,0.5127528678787208,0.5450171702994504,0.03226430242072964,True,3,71
conformal_only,0.15,model-01,0.529492208013838,0.5255226868327402,0.5158615933476934,0.5437594502265068,0.02789785687881341,True,5,69
conformal_only,0.2,model-01,0.529492208013838,0.5255226868327402,0.5168406227586734,0.5421926647064091,0.02535204194773577,True,7,67
conformal_only,0.3,model-01,0.529492208013838,0.5255226868327402,0.5187310156630403,0.5379228923190095,0.01919187665596922,True,11,63
conformal_only,0.4,model-01,0.529492208013838,0.5255226868327402,0.5209999827543637,0.5357859481660634,0.014785965411699742,True,14,60
conformal_only,0.5,model-01,0.529492208013838,0.5255226868327402,0.5219342081669387,0.5351339948755066,0.013199786708567918,True,18,56
conformal_only,0.7,model-01,0.529492208013838,0.5255226868327402,0.5237797594300831,0.5327030053390908,0.008923245909007615,True,25,49
conformal_only,0.9,model-01,0.529492208013838,0.5255226868327402,0.5273864372729891,0.5305826556367271,0.003196218363738068,False,33,41
conformal_only,0.05,model-59,0.4748495550448081,0.45826299005815047,0.455969914485928,0.49295051670447815,0.03698060221855015,True,1,73
conformal_only,0.1,model-59,0.4748495550448081,0.45826299005815047,0.460150017595271,0.49093964368961385,0.030789626094342826,False,3,71
conformal_only,0.15,model-59,0.4748495550448081,0.45826299005815047,0.4614439397502921,0.4888995087535528,0.027455569003260738,False,5,69
conformal_only,0.2,model-59,0.4748495550448081,0.45826299005815047,0.463345292852854,0.48641071500833594,0.023065422155481963,False,7,67
conformal_only,0.3,model-59,0.4748495550448081,0.45826299005815047,0.46576447528030007,0.48302913200557157,0.0172646567252715,False,11,63
conformal_only,0.4,model-59,0.4748495550448081,0.45826299005815047,0.4670642463284493,0.4806898956429735,0.013625649314524202,False,14,60
conformal_only,0.5,model-59,0.4748495550448081,0.45826299005815047,0.46754241894255094,0.4794098544509958,0.011867435508444879,False,18,56
conformal_only,0.7,model-59,0.4748495550448081,0.45826299005815047,0.4691264218439348,0.47828280139533874,0.009156379551403915,False,25,49
conformal_only,0.9,model-59,0.4748495550448081,0.45826299005815047,0.4728301860269619,0.47541917828847524,0.002588992261513323,False,33,41
conformal_only,0.05,model-14,0.5090948492129489,0.5008753160863645,0.4907192651289216,0.5274704164553866,0.036751151326465004,True,1,73
conformal_only,0.1,model-14,0.5090948492129489,0.5008753160863645,0.4930172982471455,0.5243336066389237,0.03131630839177818,True,3,71
conformal_only,0.15,model-14,0.5090948492129489,0.5008753160863645,0.49503652518825086,0.5231923923247668,0.02815586713651591,True,5,69
conformal_only,0.2,model-14,0.5090948492129489,0.5008753160863645,0.49757004870858396,0.5214731427034585,0.023903093994874502,True,7,67
conformal_only,0.3,model-14,0.5090948492129489,0.5008753160863645,0.49866134336271856,0.5174498218759953,0.018788478513276752,True,11,63
conformal_only,0.4,model-14,0.5090948492129489,0.5008753160863645,0.5009982425836975,0.5152658983893742,0.014267655805676682,False,14,60
conformal_only,0.5,model-14,0.5090948492129489,0.5008753160863645,0.5018321838278651,0.513838168886903,0.012005985059037938,False,18,56
conformal_only,0.7,model-14,0.5090948492129489,0.5008753160863645,0.5031004564204212,0.5127686825536428,0.009668226133221602,False,25,49
conformal_only,0.9,model-14,0.5090948492129489,0.5008753160863645,0.506506682452691,0.5093136478848859,0.00280696543219483,False,33,41
conformal_only,0.05,mimo-v2.5-pro-text,0.5403932153077846,0.5327407243816255,0.520545838753337,0.559158909995006,0.038613071241668906,True,1,73
conformal_only,0.1,mimo-v2.5-pro-text,0.5403932153077846,0.5327407243816255,0.5235476098782891,0.5554566290713941,0.03190901919310507,True,3,71
conformal_only,0.15,mimo-v2.5-pro-text,0.5403932153077846,0.5327407243816255,0.5256417606898736,0.5544218063140318,0.028780045624158257,True,5,69
conformal_only,0.2,mimo-v2.5-pro-text,0.5403932153077846,0.5327407243816255,0.5282611391029162,0.5530936300527969,0.024832490949880714,True,7,67
conformal_only,0.3,mimo-v2.5-pro-text,0.5403932153077846,0.5327407243816255,0.5304713129688526,0.5491287015411926,0.018657388572340006,True,11,63
conformal_only,0.4,mimo-v2.5-pro-text,0.5403932153077846,0.5327407243816255,0.5320650030670293,0.5460351391606942,0.013970136093664931,True,14,60
conformal_only,0.5,mimo-v2.5-pro-text,0.5403932153077846,0.5327407243816255,0.5328633316502402,0.5451262975952256,0.012262965944985327,False,18,56
conformal_only,0.7,mimo-v2.5-pro-text,0.5403932153077846,0.5327407243816255,0.5344771791470008,0.5439254261728858,0.009448247025884982,False,25,49
conformal_only,0.9,mimo-v2.5-pro-text,0.5403932153077846,0.5327407243816255,0.5376662627413406,0.5414638146598229,0.0037975519184823003,False,33,41
conformal_only,0.05,mimo-v2.5-text,0.4873802304674836,0.48037814664175005,0.4674062989723487,0.5053342821280647,0.03792798315571605,True,1,73
conformal_only,0.1,mimo-v2.5-text,0.4873802304674836,0.48037814664175005,0.4705167969637851,0.5032879352116564,0.032771138247871257,True,3,71
conformal_only,0.15,mimo-v2.5-text,0.4873802304674836,0.48037814664175005,0.4735140355704955,0.5013888478799773,0.0278748123094818,True,5,69
conformal_only,0.2,mimo-v2.5-text,0.4873802304674836,0.48037814664175005,0.47548713318885033,0.4999627328634786,0.024475599674628257,True,7,67
conformal_only,0.3,mimo-v2.5-text,0.4873802304674836,0.48037814664175005,0.47635514928623207,0.4951407170795669,0.018785567793334845,True,11,63
conformal_only,0.4,mimo-v2.5-text,0.4873802304674836,0.48037814664175005,0.47920390407977,0.4932022225475532,0.01399831846778321,True,14,60
conformal_only,0.5,mimo-v2.5-text,0.4873802304674836,0.48037814664175005,0.48030240047391093,0.4922049149836305,0.011902514509719575,True,18,56
conformal_only,0.7,mimo-v2.5-text,0.4873802304674836,0.48037814664175005,0.4814009705444113,0.4908153931928338,0.009414422648422516,False,25,49
conformal_only,0.9,mimo-v2.5-text,0.4873802304674836,0.48037814664175005,0.48485941805989585,0.4882032921023763,0.0033438740424804325,False,33,41
conformal_only,0.05,minimax-m2.5,0.36304770262025937,0.3633814518641604,0.343336506494764,0.3817752863109508,0.03843877981618682,True,1,73
conformal_only,0.1,minimax-m2.5,0.36304770262025937,0.3633814518641604,0.34709315917142014,0.37896548128382007,0.03187232211239993,True,3,71
conformal_only,0.15,minimax-m2.5,0.36304770262025937,0.3633814518641604,0.3488550559720411,0.37731752429128473,0.02846246831924365,True,5,69
conformal_only,0.2,minimax-m2.5,0.36304770262025937,0.3633814518641604,0.35106205435420373,0.3753744400523535,0.024312385698149752,True,7,67
conformal_only,0.3,minimax-m2.5,0.36304770262025937,0.3633814518641604,0.35314631322878454,0.371795718686419,0.018649405457634438,True,11,63
conformal_only,0.4,minimax-m2.5,0.36304770262025937,0.3633814518641604,0.35500997910546384,0.3696224798043556,0.01461250069889175,True,14,60
conformal_only,0.5,minimax-m2.5,0.36304770262025937,0.3633814518641604,0.35541499528969667,0.3677854219092366,0.01237042661953991,True,18,56
conformal_only,0.7,minimax-m2.5,0.36304770262025937,0.3633814518641604,0.3574001567771244,0.3668701188246315,0.009469962047507108,True,25,49
conformal_only,0.9,minimax-m2.5,0.36304770262025937,0.3633814518641604,0.36064916918233075,0.3636870140726804,0.003037844890349639,True,33,41
conformal_only,0.05,mistral-medium-2508,0.47742467130363636,0.48133524766690594,0.4594333874727924,0.4958547807382246,0.0364213932654322,True,1,73
conformal_only,0.1,mistral-medium-2508,0.47742467130363636,0.48133524766690594,0.46024960027311723,0.49284745464110363,0.0325978543679864,True,3,71
conformal_only,0.15,mistral-medium-2508,0.47742467130363636,0.48133524766690594,0.4635866307524167,0.4919265866986442,0.028339955946227513,True,5,69
conformal_only,0.2,mistral-medium-2508,0.47742467130363636,0.48133524766690594,0.46539289566832204,0.4891512832905996,0.023758387622277555,True,7,67
conformal_only,0.3,mistral-medium-2508,0.47742467130363636,0.48133524766690594,0.4682281287902512,0.4860217494471271,0.017793620656875897,True,11,63
conformal_only,0.4,mistral-medium-2508,0.47742467130363636,0.48133524766690594,0.4694909951917427,0.48383797730892514,0.014346982117182439,True,14,60
conformal_only,0.5,mistral-medium-2508,0.47742467130363636,0.48133524766690594,0.47010682942455856,0.48229519838059814,0.012188368956039586,True,18,56
conformal_only,0.7,mistral-medium-2508,0.47742467130363636,0.48133524766690594,0.47134573993602097,0.4811736708948923,0.009827930958871356,False,25,49
