alpha,model,a1,a2,a3,W_truth,W_L,W_U,W_width,covered_W,Elo_width,s1,s2,tau
0.5,deepseek-v4-pro-ch1-thinking-text,0.05,0.1,0.35,0.5123079464728234,0.49348971941805286,0.5336788474574929,0.04018912803944008,True,27.962011580090575,0.001854745577955777,0.004827372843689187,0.0072106523619027835
0.6,deepseek-v4-pro-ch1-thinking-text,0.06,0.12,0.42,0.5123079464728234,0.4945426225382508,0.5315327705548208,0.036990148016570024,True,25.732656470366734,0.001854745577955777,0.004827372843689187,0.0072106523619027835
0.7,deepseek-v4-pro-ch1-thinking-text,0.06999999999999999,0.13999999999999999,0.48999999999999994,0.5123079464728234,0.4965701927102475,0.530419773271476,0.033849580561228554,True,23.54727334234398,0.001854745577955777,0.004827372843689187,0.0072106523619027835
0.75,deepseek-v4-pro-ch1-thinking-text,0.07500000000000001,0.15000000000000002,0.5249999999999999,0.5123079464728234,0.496838137274667,0.5299407886854246,0.03310265141075758,True,23.02702861253967,0.001854745577955777,0.004827372843689187,0.0072106523619027835
0.8,deepseek-v4-pro-ch1-thinking-text,0.08000000000000002,0.16000000000000003,0.5599999999999999,0.5123079464728234,0.4973012054294735,0.5291301656750989,0.03182896024562537,True,22.139993765704293,0.001854745577955777,0.004827372843689187,0.0072106523619027835
0.85,deepseek-v4-pro-ch1-thinking-text,0.085,0.17,0.595,0.5123079464728234,0.49803666883907005,0.5284948656561725,0.03045819681710249,True,21.18600772808378,0.001854745577955777,0.004827372843689187,0.0072106523619027835
0.9,deepseek-v4-pro-ch1-thinking-text,0.09000000000000001,0.18000000000000002,0.63,0.5123079464728234,0.4984445749331784,0.527788471149206,0.02934389621602762,True,20.410148883106075,0.001854745577955777,0.004827372843689187,0.0072106523619027835
0.92,deepseek-v4-pro-ch1-thinking-text,0.09200000000000001,0.18400000000000002,0.644,0.5123079464728234,0.4985195144828094,0.5277181395015716,0.029198625018762248,True,20.3090525985694,0.001854745577955777,0.004827372843689187,0.0072106523619027835
0.95,deepseek-v4-pro-ch1-thinking-text,0.095,0.19,0.6649999999999999,0.5123079464728234,0.4990636810090463,0.527525279520511,0.02846159851146468,True,19.796501641611343,0.001854745577955777,0.004827372843689187,0.0072106523619027835
0.97,deepseek-v4-pro-ch1-thinking-text,0.097,0.194,0.6789999999999999,0.5123079464728234,0.4991999478655561,0.5272108505921906,0.028010902726634535,True,19.482669274879015,0.001854745577955777,0.004827372843689187,0.0072106523619027835
0.99,deepseek-v4-pro-ch1-thinking-text,0.099,0.198,0.693,0.5123079464728234,0.4992728149103636,0.5271433666384168,0.02787055172805314,True,19.385004344603676,0.001854745577955777,0.004827372843689187,0.0072106523619027835
0.05,model-71,0.005000000000000001,0.010000000000000002,0.034999999999999996,0.5180463749868849,0.46849777902435075,0.5416650161009741,0.07316723707662331,True,50.93813080508283,0.001651747776051991,0.004861616659748408,0.007038208981840173
0.1,model-71,0.010000000000000002,0.020000000000000004,0.06999999999999999,0.5180463749868849,0.4715937481155352,0.5383184339466877,0.06672468583115243,True,46.438650289138,0.001651747776051991,0.004861616659748408,0.007038208981840173
0.15,model-71,0.015,0.03,0.105,0.5180463749868849,0.47417695082647765,0.536953825814205,0.06277687498772738,True,43.68472817192461,0.001651747776051991,0.004861616659748408,0.007038208981840173
0.2,model-71,0.020000000000000004,0.04000000000000001,0.13999999999999999,0.5180463749868849,0.4781373169241358,0.5337775184819215,0.05564020155778565,True,38.70826773297375,0.001651747776051991,0.004861616659748408,0.007038208981840173
0.3,model-71,0.03,0.06,0.21,0.5180463749868849,0.48062882273984747,0.5295173892186098,0.04888856647876233,True,34.00187346007346,0.001651747776051991,0.004861616659748408,0.007038208981840173
0.4,model-71,0.04000000000000001,0.08000000000000002,0.27999999999999997,0.5180463749868849,0.4827725352916068,0.5259876572228906,0.04321512193128385,True,30.04997010281151,0.001651747776051991,0.004861616659748408,0.007038208981840173
0.5,model-71,0.05,0.1,0.35,0.5180463749868849,0.4847090775226342,0.5248329989405546,0.04012392141792037,True,27.89847987457339,0.001651747776051991,0.004861616659748408,0.007038208981840173
0.6,model-71,0.06,0.12,0.42,0.5180463749868849,0.48681911831288244,0.5225330125695559,0.03571389425667343,True,24.829290884873572,0.001651747776051991,0.004861616659748408,0.007038208981840173
0.7,model-71,0.06999999999999999,0.13999999999999999,0.48999999999999994,0.5180463749868849,0.4880964522568219,0.5215941450295699,0.033497692772748,True,23.287484021965863,0.001651747776051991,0.004861616659748408,0.007038208981840173
0.75,model-71,0.07500000000000001,0.15000000000000002,0.5249999999999999,0.5180463749868849,0.48866191363773587,0.5212646046280671,0.03260269099033125,True,22.66493927768852,0.001651747776051991,0.004861616659748408,0.007038208981840173
0.8,model-71,0.08000000000000002,0.16000000000000003,0.5599999999999999,0.5180463749868849,0.48938431637350943,0.5206620577507026,0.03127774137719319,True,21.743290503717233,0.001651747776051991,0.004861616659748408,0.007038208981840173
0.85,model-71,0.085,0.17,0.595,0.5180463749868849,0.4897424997405728,0.5196352118863777,0.02989271214580491,True,20.77960431184669,0.001651747776051991,0.004861616659748408,0.007038208981840173
0.9,model-71,0.09000000000000001,0.18000000000000002,0.63,0.5180463749868849,0.49023482812070673,0.5194346667231843,0.029199838602477546,True,20.29779618304403,0.001651747776051991,0.004861616659748408,0.007038208981840173
0.92,model-71,0.09200000000000001,0.18400000000000002,0.644,0.5180463749868849,0.4903024362165185,0.519366409140654,0.02906397292413554,True,20.203297722629475,0.001651747776051991,0.004861616659748408,0.007038208981840173
0.95,model-71,0.095,0.19,0.6649999999999999,0.5180463749868849,0.4908687630937935,0.5187618266209065,0.027893063527113016,True,19.388915256934013,0.001651747776051991,0.004861616659748408,0.007038208981840173
0.97,model-71,0.097,0.194,0.6789999999999999,0.5180463749868849,0.4909762428660177,0.5183838250705333,0.027407582204515557,True,19.05118072227008,0.001651747776051991,0.004861616659748408,0.007038208981840173
0.99,model-71,0.099,0.198,0.693,0.5180463749868849,0.49104411700085143,0.5183068846503294,0.027262767649477937,True,18.95046594093751,0.001651747776051991,0.004861616659748408,0.007038208981840173
0.05,model-06,0.005000000000000001,0.010000000000000002,0.034999999999999996,0.502183908045977,0.47098217591851504,0.5463213643822554,0.07533918846374038,True,52.46627568396281,0.002298428508676628,0.004816363506792284,0.00711443035632557
0.1,model-06,0.010000000000000002,0.020000000000000004,0.06999999999999999,0.502183908045977,0.4729974390370401,0.5423386535805271,0.06934121454348702,True,48.27210439611747,0.002298428508676628,0.004816363506792284,0.00711443035632557
0.15,model-06,0.015,0.03,0.105,0.502183908045977,0.4746668191506471,0.541191442115558,0.0665246229649109,True,46.30614751932589,0.002298428508676628,0.004816363506792284,0.00711443035632557
0.2,model-06,0.020000000000000004,0.04000000000000001,0.13999999999999999,0.502183908045977,0.47947710024146944,0.5386374795266632,0.05916037928519374,True,41.170491438396134,0.002298428508676628,0.004816363506792284,0.00711443035632557
0.3,model-06,0.03,0.06,0.21,0.502183908045977,0.4825009453919733,0.5341615094367125,0.05166056404473918,True,35.93944508146982,0.002298428508676628,0.004816363506792284,0.00711443035632557
0.4,model-06,0.04000000000000001,0.08000000000000002,0.27999999999999997,0.502183908045977,0.48460150082836356,0.5316786204612945,0.047077119632930986,True,32.74544296548732,0.002298428508676628,0.004816363506792284,0.00711443035632557
0.5,model-06,0.05,0.1,0.35,0.502183908045977,0.487346497214086,0.529515573154791,0.042169075940705014,True,29.32782589714223,0.002298428508676628,0.004816363506792284,0.00711443035632557
0.6,model-06,0.06,0.12,0.42,0.502183908045977,0.4891670323397816,0.5274530929561093,0.03828606061632772,True,26.624262462563856,0.002298428508676628,0.004816363506792284,0.00711443035632557
0.7,model-06,0.06999999999999999,0.13999999999999999,0.48999999999999994,0.502183908045977,0.4909164480879982,0.525468727427947,0.03455227933994881,True,24.025407325643062,0.002298428508676628,0.004816363506792284,0.00711443035632557
0.75,model-06,0.07500000000000001,0.15000000000000002,0.5249999999999999,0.502183908045977,0.49129919167220115,0.525187006164895,0.033887814492693846,True,23.56310208322644,0.002298428508676628,0.004816363506792284,0.00711443035632557
0.8,model-06,0.08000000000000002,0.16000000000000003,0.5599999999999999,0.502183908045977,0.4917493593591886,0.5249143105326364,0.033164951173447754,True,23.06023842471482,0.002298428508676628,0.004816363506792284,0.00711443035632557
0.85,model-06,0.085,0.17,0.595,0.502183908045977,0.4922623864432621,0.524161105698269,0.031898719255006924,True,22.17901553631674,0.002298428508676628,0.004816363506792284,0.00711443035632557
0.9,model-06,0.09000000000000001,0.18000000000000002,0.63,0.502183908045977,0.49248987999542665,0.5236620095749931,0.031172129579566443,True,21.673297540546617,0.002298428508676628,0.004816363506792284,0.00711443035632557
0.92,model-06,0.09200000000000001,0.18400000000000002,0.644,0.502183908045977,0.4925657575702527,0.5235871727232168,0.031021415152964027,True,21.56844229890641,0.002298428508676628,0.004816363506792284,0.00711443035632557
0.95,model-06,0.095,0.19,0.6649999999999999,0.502183908045977,0.49324735849666757,0.5233747261594129,0.030127367662745375,True,20.946772761864654,0.002298428508676628,0.004816363506792284,0.00711443035632557
0.97,model-06,0.097,0.194,0.6789999999999999,0.502183908045977,0.4936480937262828,0.5227788728228447,0.02913077909656192,True,20.25334035069011,0.002298428508676628,0.004816363506792284,0.00711443035632557
0.99,model-06,0.099,0.198,0.693,0.502183908045977,0.49372215084979165,0.5227080717167653,0.028985920866973602,True,20.1525723290846,0.002298428508676628,0.004816363506792284,0.00711443035632557
0.05,model-55,0.005000000000000001,0.010000000000000002,0.034999999999999996,0.5201383238405207,0.4926840429526835,0.5684158618366885,0.07573181888400499,True,52.92429595975377,0.0021322610265267243,0.004824508980513475,0.00704725199055573
0.1,model-55,0.010000000000000002,0.020000000000000004,0.06999999999999999,0.5201383238405207,0.49634108499655405,0.5641092427638051,0.06776815776725109,True,47.336742086942266,0.0021322610265267243,0.004824508980513475,0.00704725199055573
0.15,model-55,0.015,0.03,0.105,0.5201383238405207,0.49809822906495405,0.5629857194823227,0.06488749041736863,True,45.32219215766371,0.0021322610265267243,0.004824508980513475,0.00704725199055573
0.2,model-55,0.020000000000000004,0.04000000000000001,0.13999999999999999,0.5201383238405207,0.5024566555465332,0.5602314850615125,0.057774829514979364,True,40.350278977260366,0.0021322610265267243,0.004824508980513475,0.00704725199055573
0.3,model-55,0.03,0.06,0.21,0.5201383238405207,0.5048697778481585,0.5553393458799217,0.05046956803176328,True,35.22792151037666,0.0021322610265267243,0.004824508980513475,0.00704725199055573
0.4,model-55,0.04000000000000001,0.08000000000000002,0.27999999999999997,0.5201383238405207,0.5077390024845199,0.5528113759903257,0.04507237350580584,True,31.456450589708886,0.0021322610265267243,0.004824508980513475,0.00704725199055573
0.5,model-55,0.05,0.1,0.35,0.5201383238405207,0.509316550283142,0.5510247138673202,0.04170816358417817,True,29.104905147698044,0.0021322610265267243,0.004824508980513475,0.00704725199055573
0.6,model-55,0.06,0.12,0.42,0.5201383238405207,0.5108087885644738,0.5488821352923281,0.03807334672785434,True,26.56374210218243,0.0021322610265267243,0.004824508980513475,0.00704725199055573
0.7,model-55,0.06999999999999999,0.13999999999999999,0.48999999999999994,0.5201383238405207,0.5129126231483903,0.5477918634890053,0.03487924034061507,True,24.336276888762484,0.0021322610265267243,0.004824508980513475,0.00704725199055573
0.75,model-55,0.07500000000000001,0.15000000000000002,0.5249999999999999,0.5201383238405207,0.5133440829885868,0.547167078464407,0.03382299547582024,True,23.598165474048336,0.0021322610265267243,0.004824508980513475,0.00704725199055573
0.8,model-55,0.08000000000000002,0.16000000000000003,0.5599999999999999,0.5201383238405207,0.5137939748636626,0.5467387878396425,0.03294481297597984,True,22.985063589482788,0.0021322610265267243,0.004824508980513475,0.00704725199055573
0.85,model-55,0.085,0.17,0.595,0.5201383238405207,0.5143841844712499,0.5456025490874492,0.031218364616199312,True,21.77828785082642,0.0021322610265267243,0.004824508980513475,0.00704725199055573
0.9,model-55,0.09000000000000001,0.18000000000000002,0.63,0.5201383238405207,0.514747746759255,0.5452170478946745,0.030469301135419458,True,21.255342775937848,0.0021322610265267243,0.004824508980513475,0.00704725199055573
0.92,model-55,0.09200000000000001,0.18400000000000002,0.644,0.5201383238405207,0.5148220743894977,0.5451439845430927,0.030321910153594978,True,21.152461879838874,0.0021322610265267243,0.004824508980513475,0.00704725199055573
0.95,model-55,0.095,0.19,0.6649999999999999,0.5201383238405207,0.5150203597914179,0.54500130222028,0.029980942428862067,True,20.914598143546655,0.0021322610265267243,0.004824508980513475,0.00704725199055573
0.97,model-55,0.097,0.194,0.6789999999999999,0.5201383238405207,0.5157273549050683,0.5446205889316703,0.028893234026602044,True,20.156173872805525,0.0021322610265267243,0.004824508980513475,0.00704725199055573
0.99,model-55,0.099,0.198,0.693,0.5201383238405207,0.5158027633093323,0.5445466269562613,0.028743863646929046,True,20.05191665932479,0.0021322610265267243,0.004824508980513475,0.00704725199055573
0.05,model-28,0.005000000000000001,0.010000000000000002,0.034999999999999996,0.4916529379461834,0.45702868297733334,0.5310113077168235,0.07398262473949013,True,51.509931509989904,0.0016494588260135084,0.004859834332526883,0.007291537688335742
0.1,model-28,0.010000000000000002,0.020000000000000004,0.06999999999999999,0.4916529379461834,0.4603444808200867,0.5268331320019953,0.06648865118190861,True,46.27697397785266,0.0016494588260135084,0.004859834332526883,0.007291537688335742
0.15,model-28,0.015,0.03,0.105,0.4916529379461834,0.4621125751218067,0.524768487663675,0.06265591254186831,True,43.602448545927565,0.0016494588260135084,0.004859834332526883,0.007291537688335742
0.2,model-28,0.020000000000000004,0.04000000000000001,0.13999999999999999,0.4916529379461834,0.46657882830094377,0.5218030743106005,0.0552242460096567,True,38.41802985753016,0.0016494588260135084,0.004859834332526883,0.007291537688335742
0.3,model-28,0.03,0.06,0.21,0.4916529379461834,0.46851924179536614,0.5180783759871735,0.04955913419180741,True,34.47166643718831,0.0016494588260135084,0.004859834332526883,0.007291537688335742
0.4,model-28,0.04000000000000001,0.08000000000000002,0.27999999999999997,0.4916529379461834,0.47153739181608173,0.5139780851591335,0.04244069334305173,True,29.514750724800063,0.0016494588260135084,0.004859834332526883,0.007291537688335742
0.5,model-28,0.05,0.1,0.35,0.4916529379461834,0.4729453251694243,0.5127040927146105,0.0397587675451862,True,27.647501257396566,0.0016494588260135084,0.004859834332526883,0.007291537688335742
0.6,model-28,0.06,0.12,0.42,0.4916529379461834,0.4746521900268526,0.5114356219706682,0.03678343194381556,True,25.57624486168468,0.0016494588260135084,0.004859834332526883,0.007291537688335742
0.7,model-28,0.06999999999999999,0.13999999999999999,0.48999999999999994,0.4916529379461834,0.47650552831329973,0.509799761087582,0.03329423277428223,True,23.148106057816346,0.0016494588260135084,0.004859834332526883,0.007291537688335742
0.75,model-28,0.07500000000000001,0.15000000000000002,0.5249999999999999,0.4916529379461834,0.47697002301097247,0.5091843581903264,0.0322143351793539,True,22.396861957345088,0.0016494588260135084,0.004859834332526883,0.007291537688335742
0.8,model-28,0.08000000000000002,0.16000000000000003,0.5599999999999999,0.4916529379461834,0.4772990877788811,0.5085027653815829,0.031203677602701818,True,21.69395765389279,0.0016494588260135084,0.004859834332526883,0.007291537688335742
0.85,model-28,0.085,0.17,0.595,0.4916529379461834,0.47762120951150583,0.5078687849377953,0.030247575426289475,True,21.02901584549929,0.0016494588260135084,0.004859834332526883,0.007291537688335742
0.9,model-28,0.09000000000000001,0.18000000000000002,0.63,0.4916529379461834,0.47818146298095776,0.5075689554707595,0.02938749248980177,True,20.43055733958465,0.0016494588260135084,0.004859834332526883,0.007291537688335742
0.92,model-28,0.09200000000000001,0.18400000000000002,0.644,0.4916529379461834,0.4782508643584534,0.5074854504005047,0.02923458604205137,True,20.324202191401046,0.0016494588260135084,0.004859834332526883,0.007291537688335742
0.95,model-28,0.095,0.19,0.6649999999999999,0.4916529379461834,0.47848663170862327,0.5071234326663188,0.028636800957695496,True,19.908457654802476,0.0016494588260135084,0.004859834332526883,0.007291537688335742
0.97,model-28,0.097,0.194,0.6789999999999999,0.4916529379461834,0.4787089701814677,0.5068614578550616,0.028152487673593962,True,19.57160310878732,0.0016494588260135084,0.004859834332526883,0.007291537688335742
0.99,model-28,0.099,0.198,0.693,0.4916529379461834,0.47877469815925033,0.5067919850206573,0.02801728686140692,True,19.477564252246054,0.0016494588260135084,0.004859834332526883,0.007291537688335742
0.05,gemini-2.5-flash,0.005000000000000001,0.010000000000000002,0.034999999999999996,0.46517582792762036,0.4393490958012814,0.5130250678681231,0.07367597206684168,True,51.405908288593956,0.0019409608070378975,0.0048337675838876935,0.007157928999358837
0.1,gemini-2.5-flash,0.010000000000000002,0.020000000000000004,0.06999999999999999,0.46517582792762036,0.4412403362185545,0.5089573237392356,0.06771698752068112,True,47.244788221037474,0.0019409608070378975,0.0048337675838876935,0.007157928999358837
0.15,gemini-2.5-flash,0.015,0.03,0.105,0.46517582792762036,0.4424203588325969,0.5074209721677954,0.06500061333519846,True,45.34572006194698,0.0019409608070378975,0.0048337675838876935,0.007157928999358837
0.2,gemini-2.5-flash,0.020000000000000004,0.04000000000000001,0.13999999999999999,0.46517582792762036,0.44702648187654676,0.5048726729033431,0.05784619102679639,True,40.33441989371161,0.0019409608070378975,0.0048337675838876935,0.007157928999358837
0.3,gemini-2.5-flash,0.03,0.06,0.21,0.46517582792762036,0.45023619648257984,0.5006480993032212,0.05041190282064134,True,35.14463999311452,0.0019409608070378975,0.0048337675838876935,0.007157928999358837
0.4,gemini-2.5-flash,0.04000000000000001,0.08000000000000002,0.27999999999999997,0.46517582792762036,0.45263070760843915,0.49673972879029743,0.04410902118185828,True,30.74906559226027,0.0019409608070378975,0.0048337675838876935,0.007157928999358837
0.5,gemini-2.5-flash,0.05,0.1,0.35,0.46517582792762036,0.45498312864685114,0.4951610306596891,0.04017790201283794,True,28.003296159191255,0.0019409608070378975,0.0048337675838876935,0.007157928999358837
0.6,gemini-2.5-flash,0.06,0.12,0.42,0.46517582792762036,0.45716202060244465,0.49374017972393086,0.03657815912148621,True,25.49003674053921,0.0019409608070378975,0.0048337675838876935,0.007157928999358837
0.7,gemini-2.5-flash,0.06999999999999999,0.13999999999999999,0.48999999999999994,0.46517582792762036,0.45848195633934236,0.49249178149502765,0.03400982515568529,True,23.698636623940658,0.0019409608070378975,0.0048337675838876935,0.007157928999358837
0.75,gemini-2.5-flash,0.07500000000000001,0.15000000000000002,0.5249999999999999,0.46517582792762036,0.4590436195460723,0.49196605388290343,0.03292243433683112,True,22.940278847937744,0.0019409608070378975,0.0048337675838876935,0.007157928999358837
0.8,gemini-2.5-flash,0.08000000000000002,0.16000000000000003,0.5599999999999999,0.46517582792762036,0.4594535527072037,0.49140863803321794,0.03195508532601421,True,22.266083928279517,0.0019409608070378975,0.0048337675838876935,0.007157928999358837
0.85,gemini-2.5-flash,0.085,0.17,0.595,0.46517582792762036,0.4599207595328202,0.49063310203870725,0.030712342505887058,True,21.400239599982392,0.0019409608070378975,0.0048337675838876935,0.007157928999358837
0.9,gemini-2.5-flash,0.09000000000000001,0.18000000000000002,0.63,0.46517582792762036,0.46019085133802534,0.4899241138114898,0.029733262473464472,True,20.718513228767737,0.0019409608070378975,0.0048337675838876935,0.007157928999358837
0.92,gemini-2.5-flash,0.09200000000000001,0.18400000000000002,0.644,0.46517582792762036,0.46026331498771383,0.4898529577943451,0.02958964280663129,True,20.618375194344,0.0019409608070378975,0.0048337675838876935,0.007157928999358837
0.95,gemini-2.5-flash,0.095,0.19,0.6649999999999999,0.46517582792762036,0.46047399015826573,0.4896212149714972,0.029147224813231454,True,20.309958273299394,0.0019409608070378975,0.0048337675838876935,0.007157928999358837
0.97,gemini-2.5-flash,0.097,0.194,0.6789999999999999,0.46517582792762036,0.4605501673792328,0.4892424881340344,0.028692320754801603,True,19.993408697275598,0.0019409608070378975,0.0048337675838876935,0.007157928999358837
0.99,gemini-2.5-flash,0.099,0.198,0.693,0.46517582792762036,0.46062069818447665,0.4891742384137989,0.028553540229322272,True,19.896645555381117,0.0019409608070378975,0.0048337675838876935,0.007157928999358837
0.05,gemini-2.5-pro,0.005000000000000001,0.010000000000000002,0.034999999999999996,0.5119755244755245,0.48484567961106295,0.559292161731324,0.07444648212026106,True,51.928709805853565,0.0019228179298377203,0.004831336890944071,0.007053780120005693
0.1,gemini-2.5-pro,0.010000000000000002,0.020000000000000004,0.06999999999999999,0.5119755244755245,0.48678283331473,0.5545657995927203,0.06778296627799035,True,47.25417773762363,0.0019228179298377203,0.004831336890944071,0.007053780120005693
0.15,gemini-2.5-pro,0.015,0.03,0.105,0.5119755244755245,0.48876895124381503,0.5534716975725715,0.0647027463287565,True,45.104015519907655,0.0019228179298377203,0.004831336890944071,0.007053780120005693
0.2,gemini-2.5-pro,0.020000000000000004,0.04000000000000001,0.13999999999999999,0.5119755244755245,0.49335128840301357,0.5494461492641635,0.0560948608611499,True,39.091641630977165,0.0019228179298377203,0.004831336890944071,0.007053780120005693
0.3,gemini-2.5-pro,0.03,0.06,0.21,0.5119755244755245,0.4951286838991303,0.546167042365269,0.051038358466138745,True,35.55682755171123,0.0019228179298377203,0.004831336890944071,0.007053780120005693
0.4,gemini-2.5-pro,0.04000000000000001,0.08000000000000002,0.27999999999999997,0.5119755244755245,0.4992500497437431,0.5429705505964183,0.043720500852675204,True,30.453955098737282,0.0019228179298377203,0.004831336890944071,0.007053780120005693
0.5,gemini-2.5-pro,0.05,0.1,0.35,0.5119755244755245,0.5012331881392396,0.5414465907168052,0.04021340257756567,True,28.0093700784485,0.0019228179298377203,0.004831336890944071,0.007053780120005693
0.6,gemini-2.5-pro,0.06,0.12,0.42,0.5119755244755245,0.5025875491452821,0.5399338057908833,0.037346256645601206,True,26.010049672479532,0.0019228179298377203,0.004831336890944071,0.007053780120005693
0.7,gemini-2.5-pro,0.06999999999999999,0.13999999999999999,0.48999999999999994,0.5119755244755245,0.5048617731171364,0.5380575716802429,0.033195798563106504,True,23.117945254765996,0.0019228179298377203,0.004831336890944071,0.007053780120005693
0.75,gemini-2.5-pro,0.07500000000000001,0.15000000000000002,0.5249999999999999,0.5119755244755245,0.5050850825275732,0.5375940549572724,0.03250897242969919,True,22.638820240669375,0.0019228179298377203,0.004831336890944071,0.007053780120005693
0.8,gemini-2.5-pro,0.08000000000000002,0.16000000000000003,0.5599999999999999,0.5119755244755245,0.5052998171104204,0.5371432337747601,0.03184341666433976,True,22.17456900067231,0.0019228179298377203,0.004831336890944071,0.007053780120005693
0.85,gemini-2.5-pro,0.085,0.17,0.595,0.5119755244755245,0.5058670605525916,0.5357242714156303,0.02985721086303872,True,20.789098703424287,0.0019228179298377203,0.004831336890944071,0.007053780120005693
0.9,gemini-2.5-pro,0.09000000000000001,0.18000000000000002,0.63,0.5119755244755245,0.5061633827755717,0.5355015738830196,0.029338191107447842,True,20.42762797540322,0.0019228179298377203,0.004831336890944071,0.007053780120005693
0.92,gemini-2.5-pro,0.09200000000000001,0.18400000000000002,0.644,0.5119755244755245,0.5062507633451888,0.5354151198169362,0.02916435647174742,True,20.30652228729491,0.0019228179298377203,0.004831336890944071,0.007053780120005693
0.95,gemini-2.5-pro,0.095,0.19,0.6649999999999999,0.5119755244755245,0.506745863916588,0.534928737067171,0.028182873150582988,True,19.622778950131163,0.0019228179298377203,0.004831336890944071,0.007053780120005693
0.97,gemini-2.5-pro,0.097,0.194,0.6789999999999999,0.5119755244755245,0.5069327215014794,0.534777343346499,0.027844621845019568,True,19.387199916706255,0.0019228179298377203,0.004831336890944071,0.007053780120005693
0.99,gemini-2.5-pro,0.099,0.198,0.693,0.5119755244755245,0.5070060441927682,0.5347092907328317,0.02770324654006351,True,19.288722960070416,0.0019228179298377203,0.004831336890944071,0.007053780120005693
0.05,gemini-3-flash-thinking-minimal,0.005000000000000001,0.010000000000000002,0.034999999999999996,0.5005739330063654,0.4586922356467387,0.5319081297594995,0.0732158941127608,True,50.971358986206,0.001547921297217384,0.004862457119755174,0.007244751934024891
0.1,gemini-3-flash-thinking-minimal,0.010000000000000002,0.020000000000000004,0.06999999999999999,0.5005739330063654,0.46277024381396736,0.5284960304490355,0.06572578663506812,True,45.740403897103235,0.001547921297217384,0.004862457119755174,0.007244751934024891
0.15,gemini-3-flash-thinking-minimal,0.015,0.03,0.105,0.5005739330063654,0.4642423460205062,0.5268118688814813,0.06256952286097517,True,43.53813603599093,0.001547921297217384,0.004862457119755174,0.007244751934024891
0.2,gemini-3-flash-thinking-minimal,0.020000000000000004,0.04000000000000001,0.13999999999999999,0.5005739330063654,0.4688689494072498,0.5239100715804497,0.05504112217319984,True,38.2871887908079,0.001547921297217384,0.004862457119755174,0.007244751934024891
0.3,gemini-3-flash-thinking-minimal,0.03,0.06,0.21,0.5005739330063654,0.47016785392879534,0.5200264623919846,0.049858608463189236,True,34.677408726024886,0.001547921297217384,0.004862457119755174,0.007244751934024891
0.4,gemini-3-flash-thinking-minimal,0.04000000000000001,0.08000000000000002,0.27999999999999997,0.5005739330063654,0.47391906532169364,0.5175682288082557,0.04364916348656206,True,30.352036313643275,0.001547921297217384,0.004862457119755174,0.007244751934024891
0.5,gemini-3-flash-thinking-minimal,0.05,0.1,0.35,0.5005739330063654,0.4749715578434823,0.5142622266335223,0.039290668790040006,True,27.319190021972776,0.001547921297217384,0.004862457119755174,0.007244751934024891
0.6,gemini-3-flash-thinking-minimal,0.06,0.12,0.42,0.5005739330063654,0.47721325457393293,0.5132628801009944,0.03604962552706148,True,25.06298360944437,0.001547921297217384,0.004862457119755174,0.007244751934024891
0.7,gemini-3-flash-thinking-minimal,0.06999999999999999,0.13999999999999999,0.48999999999999994,0.5005739330063654,0.47870604495750224,0.5117861356317093,0.03308009067420703,True,22.996874152565926,0.001547921297217384,0.004862457119755174,0.007244751934024891
0.75,gemini-3-flash-thinking-minimal,0.07500000000000001,0.15000000000000002,0.5249999999999999,0.5005739330063654,0.4792203638960343,0.5115018367962205,0.03228147290018624,True,22.4411966906934,0.001547921297217384,0.004862457119755174,0.007244751934024891
0.8,gemini-3-flash-thinking-minimal,0.08000000000000002,0.16000000000000003,0.5599999999999999,0.5005739330063654,0.47952684388971883,0.5106693404172542,0.031142496527535368,True,21.649107168446264,0.001547921297217384,0.004862457119755174,0.007244751934024891
0.85,gemini-3-flash-thinking-minimal,0.085,0.17,0.595,0.5005739330063654,0.4804010727969397,0.509471088264,0.029070015467060284,True,20.20768435090655,0.001547921297217384,0.004862457119755174,0.007244751934024891
0.9,gemini-3-flash-thinking-minimal,0.09000000000000001,0.18000000000000002,0.63,0.5005739330063654,0.4808100427717749,0.509149313696332,0.02833927092455707,True,19.699405243371153,0.001547921297217384,0.004862457119755174,0.007244751934024891
0.92,gemini-3-flash-thinking-minimal,0.09200000000000001,0.18400000000000002,0.644,0.5005739330063654,0.48088076281986397,0.5090768991880814,0.02819613636821744,True,19.59985621970816,0.001547921297217384,0.004862457119755174,0.007244751934024891
0.95,gemini-3-flash-thinking-minimal,0.095,0.19,0.6649999999999999,0.5005739330063654,0.481080948004995,0.508876678926188,0.02779573092119303,True,19.321379593372136,0.001547921297217384,0.004862457119755174,0.007244751934024891
0.97,gemini-3-flash-thinking-minimal,0.097,0.194,0.6789999999999999,0.5005739330063654,0.4812834918844588,0.5086902920314291,0.027406800146970334,True,19.05088319237683,0.001547921297217384,0.004862457119755174,0.007244751934024891
0.99,gemini-3-flash-thinking-minimal,0.099,0.198,0.693,0.5005739330063654,0.4813504577158134,0.5086266208492523,0.027276163133438835,True,18.960028965519495,0.001547921297217384,0.004862457119755174,0.007244751934024891
0.05,gemini-3.1-flash-lite-preview,0.005000000000000001,0.010000000000000002,0.034999999999999996,0.4624213836477987,0.43289107552006345,0.5041507069788532,0.07125963145878977,True,49.79941257634609,0.0015698362407626735,0.0048627284688924355,0.00719437141380476
